"main", "199", "InHouseAssortedPizzaMaker.java:10", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=10"
"main", "200", "InHouseAssortedPizzaMaker.java:11", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=11"
"main", "201", "InHouseAssortedPizzaMaker.java:11", "Method Exit", "returner=InHouseAssortedPizzaMaker:1#addToppings:1, value=<void>"
"main", "202", "PizzaMaker.java:6", "Method Returned", ""
"main", "203", "PizzaMaker.java:7", "Line Step", "file=PizzaMaker.java, line=7"
"main", "204", "PizzaMaker.java:7", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=PizzaMaker:3#bakePizza:3"
"main", "205", "PizzaMaker.java:20", "Method Entered", ""
"main", "206", "PizzaMaker.java:21", "Line Step", "file=PizzaMaker.java, line=21"
"main", "207", "PizzaMaker.java:22", "Line Step", "file=PizzaMaker.java, line=22"
"main", "208", "PizzaMaker.java:22", "Method Exit", "returner=PizzaMaker:3#bakePizza:3, value=<void>"
"main", "209", "PizzaMaker.java:7", "Method Returned", ""
"main", "210", "PizzaMaker.java:8", "Line Step", "file=PizzaMaker.java, line=8"
"main", "211", "PizzaMaker.java:8", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=InHouseAssortedPizzaMaker:1#customerWantsPackedPizza:1"
"main", "212", "InHouseAssortedPizzaMaker.java:13", "Method Entered", ""
"main", "213", "InHouseAssortedPizzaMaker.java:14", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=14"
"main", "214", "InHouseAssortedPizzaMaker.java:14", "Variable Write", "context=InHouseAssortedPizzaMaker:1#customerWantsPackedPizza:1, result=false"
"main", "215", "InHouseAssortedPizzaMaker.java:14", "Method Exit", "returner=InHouseAssortedPizzaMaker:1#customerWantsPackedPizza:1, value=false"
"main", "216", "PizzaMaker.java:8", "Method Returned", ""
"main", "217", "PizzaMaker.java:8", "Line Step", "file=PizzaMaker.java, line=8"
"main", "218", "PizzaMaker.java:11", "Line Step", "file=PizzaMaker.java, line=11"
"main", "219", "PizzaMaker.java:11", "Method Exit", "returner=PizzaMaker:3#makePizza:3, value=<void>"
"main", "220", "PizzaMakerTest.java:12", "Method Returned", ""
"main", "221", "PizzaMakerTest.java:13", "Line Step", "file=PizzaMakerTest.java, line=13"
"main", "222", "PizzaMakerTest.java:13", "Method Exit", "returner=PizzaMakerTest#main:1, value=<void>"
"main", "223", "PizzaMakerTest.java:4", "Method Returned", ""
"main", "224", "SYSTEM", "Thread End", ""
"SYSTEM", "225", "SYSTEM", "System End", ""
