"main", "236", "BuilderPatternPerson.java:73", "Line Step", "file=BuilderPatternPerson.java, line=73"
"main", "237", "BuilderPatternPerson.java:73", "Method Call", "caller=Person$PersonBuilder:3#build:3, target=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>"
"main", "238", "BuilderPatternPerson.java:10", "New Object", "object=Person:3"
"main", "239", "BuilderPatternPerson.java:10", "Method Call", "caller=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>, target=Person:3#Person:3"
"main", "240", "BuilderPatternPerson.java:10", "Method Entered", ""
"main", "241", "BuilderPatternPerson.java:10", "Variable Write", "context=Person:3#Person:3, builder=Person$PersonBuilder:3"
"main", "242", "BuilderPatternPerson.java:10", "Line Step", "file=BuilderPatternPerson.java, line=10"
"main", "243", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "244", "BuilderPatternPerson.java:12", "Method Call", "caller=Person:3#Person:3, target=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "245", "BuilderPatternPerson.java:12", "Method Exit", "returner=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "246", "BuilderPatternPerson.java:12", "Method Returned", ""
"main", "247", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "248", "BuilderPatternPerson.java:12", "Field Write", "context=Person:3, firstName=""Mary"""
"main", "249", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "250", "BuilderPatternPerson.java:13", "Method Call", "caller=Person:3#Person:3, target=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "251", "BuilderPatternPerson.java:13", "Method Exit", "returner=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "252", "BuilderPatternPerson.java:13", "Method Returned", ""
"main", "253", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "254", "BuilderPatternPerson.java:13", "Field Write", "context=Person:3, lastName=""Kal"""
"main", "255", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "256", "BuilderPatternPerson.java:14", "Method Call", "caller=Person:3#Person:3, target=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "257", "BuilderPatternPerson.java:14", "Method Exit", "returner=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "258", "BuilderPatternPerson.java:14", "Method Returned", ""
"main", "259", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "260", "BuilderPatternPerson.java:14", "Field Write", "context=Person:3, age=0"
